datetime,country,inv_type,banner_type,exchange,ad_size,is_video,video_duration,placement_type,spend,impressions,clicks,installs,installs_cta,buys_d1,buys_d3,buys_d7,revenue_d1,revenue_d3,revenue_d7,buyers_d1,buyers_d3,buyers_d7
2023-12-03,GB,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,0.41807,101,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,native,Smaato,native,0,0,banner static,1.32548,2603,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,vast,Mintegral,interstitial,1,30,interstitial video,4.40276,567,474,4,4,0,0,0,0,0,0,0,0,0
2023-11-09,MX,in_app,image,PubMatic,mpu,0,0,banner static,0.00019,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,26.23938,2498,1576,1,1,0,0,0,0,0,0,0,0,0
2023-11-03,MX,in_app,vast,Mintegral,interstitial_landscape,1,28,rewarded video,3.36228,466,417,2,2,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,image,AppLovin,xlarge,0,0,banner static,13.6866,210696,122,9,1,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.84875,76,35,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,vast,Inmobi,interstitial,1,30,rewarded video,1.14034,207,39,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,CA,in_app,image,IronSource,interstitial_landscape,0,0,interstitial static,0.03171,7,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.33759,29,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,vast,Chartboost,interstitial,1,45,rewarded video,0.0917,12,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,GB,in_app,image,Mintegral,mpu,0,0,banner static,0.00002,11,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,GB,in_app,image,MobilityWare,xlarge,0,0,banner static,0.01881,199,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,1.44886,157,47,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,image,Google,interstitial_landscape,0,0,interstitial static,2.33559,839,114,1,1,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,vast,Vungle,interstitial_landscape,1,28,interstitial video,0.32149,48,47,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,US,in_app,vast,Inmobi,interstitial_landscape,1,30,rewarded video,0.35614,37,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,vast,Unity,interstitial,1,45,rewarded video,0.60197,46,21,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,vast,Unity,interstitial_landscape,1,30,interstitial video,0.59063,85,49,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,DE,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.39554,220,39,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,PubNative,interstitial,1,30,interstitial video,1.97429,2225,439,3,2,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,image,IronSource,xlarge,0,0,banner static,1.27643,17998,6,2,0,0,0,0,0,0,0,0,0,0
2023-11-08,CA,in_app,image,AppLovin,leaderboard,0,0,banner static,1.6096,35302,59,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,image,Chartboost,mpu,0,0,banner static,0.01678,347,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,GB,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.29107,54,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,1.16014,147,180,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.36745,48,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,1.26552,143,41,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,IronSource,interstitial,1,42,interstitial video,0.25153,51,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,Unity,interstitial,1,27,interstitial video,0.19804,44,10,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,0.04821,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,CA,in_app,vast,PubMatic,interstitial_landscape,1,30,interstitial video,2.31439,808,533,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,GB,in_app,image,Mintegral,xlarge,0,0,banner static,0.31252,26419,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,0.14208,65,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,image,IronSource,leaderboard,0,0,banner static,0.01366,248,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,CA,in_app,image,AppLovin,xlarge,0,0,banner static,58.25026,276097,224,15,1,0,0,0,0,0,0,0,0,0
2023-11-04,US,in_app,image,Ogury,mpu,0,0,banner static,0.02166,9,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.1933,12705,23,1,0,0,0,0,0,0,0,0,0,0
2023-11-24,DE,in_app,image,Inmobi,xlarge,0,0,banner static,0.13951,2384,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,vast,Unity,interstitial_landscape,1,30,interstitial video,74.82624,4741,3268,14,13,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,image,Google,interstitial,0,0,interstitial static,66.01616,35847,4010,25,2,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,image,UnrulyX,mpu,0,0,banner static,0.00007,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,image,Outbrain,interstitial,0,0,interstitial static,0.04766,11,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,1.52337,211,20,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,image,DT Exchange,xlarge,0,0,banner static,24.03159,506289,355,2,1,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,image,Vungle,interstitial_landscape,0,0,interstitial static,0.69043,96,24,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,image,Chartboost,xlarge,0,0,banner static,9.62035,38341,45,2,0,0,0,0,0,0,0,0,0,0
2023-11-04,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.2403,45,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,CA,in_app,image,Vungle,leaderboard,0,0,banner static,0.02133,631,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,image,Ogury,interstitial,0,0,interstitial static,4.43616,489,181,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,2.06571,206,96,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,image,Unity,interstitial,0,0,interstitial static,2.68341,340,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,image,IronSource,xlarge,0,0,banner static,55.22132,175228,124,16,0,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,image,Bidmachine D,xlarge,0,0,banner static,1.04269,39113,85,2,0,0,0,0,0,0,0,0,0,0
2023-11-24,DE,in_app,image,PubNative,xlarge,0,0,banner static,3.48388,38035,27,3,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,image,Display.io,xlarge,0,0,banner static,2.17003,2392,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,vast,Chartboost,interstitial_landscape,1,30,rewarded video,10.75121,792,220,2,1,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,0.37909,91,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,native,Mintegral,native,0,0,banner static,0.00001,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,image,AppLovin,mpu,0,0,banner static,3.83877,36818,91,6,1,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,native,Google,native,0,0,banner static,0.41495,10571,15,1,0,0,0,0,0,0,0,0,0,0
2023-11-19,GB,in_app,image,Bidmachine D,mpu,0,0,banner static,0.00187,19,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,Unity,interstitial_landscape,1,28,rewarded video,0.13383,47,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,vast,Vungle,interstitial,1,30,interstitial video,6.57655,863,720,1,1,0,0,0,0,0,0,0,0,0
2023-11-08,US,in_app,vast,Mintegral,interstitial,1,30,rewarded video,251.47226,14277,11374,22,22,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,vast,Chartboost,interstitial,1,30,rewarded video,2.76339,345,90,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,0.26975,183,45,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.14803,9817,28,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,Smaato,interstitial_landscape,1,30,interstitial video,0.73403,245,152,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,4.91405,1141,200,1,1,0,0,0,0,0,0,0,0,0
2023-11-08,CA,in_app,image,DT Exchange,mpu,0,0,banner static,0.20704,1783,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,CA,in_app,vast,Bidmachine D,interstitial,1,45,rewarded video,0.01301,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,image,Inmobi,leaderboard,0,0,banner static,0.2637,7802,6,1,0,0,0,0,0,0,0,0,0,0
2023-11-29,DE,in_app,image,Bidmachine D,xlarge,0,0,banner static,3.16627,31384,13,6,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,image,Mintegral,mpu,0,0,banner static,0.2433,1942,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,6.99576,750,334,2,2,0,0,0,0,0,0,0,0,0
2023-11-14,GB,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.67608,121,18,1,1,0,0,0,0,0,0,0,0,0
2023-11-14,US,in_app,vast,PubNative,interstitial_landscape,1,30,interstitial video,0.12706,85,33,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,Vungle,interstitial_landscape,0,0,interstitial static,0.09492,10,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,image,Bidmachine D,mpu,0,0,banner static,0.00375,29,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,image,AppLovin,leaderboard,0,0,banner static,0.44767,8367,29,1,0,0,0,0,0,0,0,0,0,0
2023-11-10,CA,in_app,vast,Vungle,interstitial_landscape,1,28,rewarded video,3.41005,326,208,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,CA,in_app,vast,Unity,interstitial,1,27,interstitial video,29.68339,3540,1212,1,0,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,vast,PubMatic,interstitial_landscape,1,30,interstitial video,4.6008,1451,957,5,5,0,0,0,0,0,0,0,0,0
2023-11-29,DE,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.4828,114,72,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,image,PubMatic,leaderboard,0,0,banner static,0.00033,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,US,in_app,image,Bidmachine D,mpu,0,0,banner static,0.00245,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,image,Google,interstitial,0,0,interstitial static,4.78493,2174,286,2,1,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,1.96955,178,182,1,1,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.33999,49,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,vast,Inmobi,interstitial,1,45,rewarded video,0.0306,9,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,image,PubMatic,interstitial_landscape,0,0,interstitial static,3.35726,5636,234,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,image,Bidmachine D,xlarge,0,0,banner static,5.86658,54588,39,7,0,0,0,0,0,0,0,0,0,0
2023-11-02,US,in_app,vast,Bidmachine D,interstitial_landscape,1,30,rewarded video,0.49846,59,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,GB,in_app,image,DT Exchange,mpu,0,0,banner static,0.73024,12396,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,GB,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,0.84651,121,22,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,CA,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,5.80673,786,182,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,image,AppLovin,leaderboard,0,0,banner static,0.39465,14201,617,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,6.28737,725,179,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,0.00519,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,1.2629,139,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,GB,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,9.17341,811,328,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.35359,220,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,MX,in_app,vast,Chartboost,interstitial,1,45,interstitial video,7.87709,2073,311,1,1,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,0.80529,182,48,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,vast,Bidmachine D,interstitial_landscape,1,30,rewarded video,0.04352,11,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,GB,in_app,vast,Inmobi,interstitial,1,45,rewarded video,0.08368,11,5,1,1,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,vast,PubMatic,interstitial,1,30,interstitial video,7.08118,2066,231,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,vast,DT Exchange,interstitial,1,27,rewarded video,5.608,504,195,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,image,PubMatic,mpu,0,0,banner static,0.15414,658,2,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,vast,DT Exchange,interstitial_landscape,1,30,rewarded video,2.59205,256,75,2,2,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,vast,PubNative,interstitial_landscape,1,42,interstitial video,0.00164,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,MX,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,3.01037,175,101,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,CA,in_app,vast,DT Exchange,interstitial_landscape,1,30,rewarded video,1.14445,167,35,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,vast,Vungle,interstitial_landscape,1,28,interstitial video,0.2793,37,40,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,vast,PubNative,interstitial,1,30,interstitial video,3.23501,540,86,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,image,Chartboost,xlarge,0,0,banner static,3.4145,43800,37,2,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,image,AppLovin,xlarge,0,0,banner static,158.86156,1052830,522,57,1,3,3,5,24.97,24.97,28.95,1,1,2
2023-11-12,DE,in_app,vast,PubNative,interstitial,1,30,rewarded video,0.01148,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,IronSource,interstitial,1,27,interstitial video,0.01029,6,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,Mintegral,xlarge,0,0,banner static,5.83001,297626,111,11,1,1,1,1,3.278832341,3.278832341,3.278832341,1,1,1
2023-11-04,US,in_app,image,Bidmachine D,mpu,0,0,banner static,0.29006,257,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,vast,IronSource,interstitial,1,27,interstitial video,0.55991,140,25,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,image,AppLovin,xlarge,0,0,banner static,109.74528,929367,450,41,2,2,7,13,3.98,14.93,29.87,1,2,2
2023-11-24,DE,in_app,vast,Unity,interstitial,1,30,rewarded video,0.25521,65,17,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,native,IronSource,native,0,0,banner static,0.13547,2439,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,image,Vungle,leaderboard,0,0,banner static,0.00872,322,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,image,Inmobi,leaderboard,0,0,banner static,83.89764,320129,136,23,0,1,2,2,2.99,4.98,4.98,1,2,2
2023-11-11,DE,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,0.90806,226,19,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,vast,Chartboost,interstitial,1,42,interstitial video,0.02706,12,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,vast,Unity,interstitial_landscape,1,28,interstitial video,0.04304,9,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,image,AppLovin,xlarge,0,0,banner static,62.05657,578956,301,33,1,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,vast,DT Exchange,interstitial,1,42,interstitial video,0.09561,11,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,image,PubMatic,xlarge,0,0,banner static,8.22167,37024,25,22,0,0,0,0,0,0,0,0,0,0
2023-11-02,CA,in_app,vast,Vungle,interstitial_landscape,1,45,rewarded video,3.67307,471,295,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,US,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.03633,4,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,CA,in_app,vast,Unity,interstitial_landscape,1,28,rewarded video,0.87562,121,26,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,image,Mintegral,mpu,0,0,banner static,1.19715,13612,10,1,0,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.46411,352,88,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.06037,21,6,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,image,Smaato,xlarge,0,0,banner static,0.01298,72,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,image,AppLovin,mpu,0,0,banner static,2.5564,23878,40,2,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,native,AppLovin,native,0,0,banner static,0.36091,3228,59,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,vast,Bidmachine D,interstitial,1,30,rewarded video,1.91517,226,33,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,vast,DT Exchange,interstitial,1,27,interstitial video,3.99655,824,402,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,image,AppLovin,xlarge,0,0,banner static,101.7397,1175239,566,26,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,image,Smaato,xlarge,0,0,banner static,0.66917,7745,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,image,Inmobi,mpu,0,0,banner static,0.04012,165,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,Mintegral,mpu,0,0,banner static,0.07577,3674,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,DE,in_app,vast,Display.io,interstitial,1,30,interstitial video,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,CA,in_app,image,Ogury,xlarge,0,0,banner static,0.04005,126,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,CA,in_app,image,Chartboost,leaderboard,0,0,banner static,0.51639,10686,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,GB,in_app,image,MobilityWare,interstitial_landscape,0,0,interstitial static,0.01032,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,image,Inmobi,xlarge,0,0,banner static,4.60398,317655,137,2,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,image,Outbrain,xlarge,0,0,banner static,0.00136,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,image,PubNative,xlarge,0,0,banner static,2.82094,33087,23,6,0,0,0,0,0,0,0,0,0,0
2023-11-08,CA,in_app,vast,Inmobi,interstitial_landscape,1,28,interstitial video,1.80856,214,48,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,vast,Mintegral,interstitial,1,30,interstitial video,5.55099,664,559,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,image,Unity,xlarge,0,0,banner static,4.61831,20083,37,7,0,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,image,PubMatic,xlarge,0,0,banner static,5.08565,24716,14,6,0,0,0,1,0,0,3.273827773,0,0,1
2023-11-30,US,in_app,vast,Inmobi,interstitial,1,30,interstitial video,45.30223,5307,1596,3,2,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,vast,Chartboost,interstitial,1,27,rewarded video,0.10408,16,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,IronSource,interstitial,1,27,interstitial video,0.23527,64,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,vast,Inmobi,interstitial_landscape,1,28,rewarded video,0.27407,39,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,0.01796,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,image,DT Exchange,interstitial,0,0,interstitial static,0.1358,57,21,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,native,Smaato,native,0,0,banner static,0.02458,139,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,GB,in_app,vast,MobilityWare,interstitial,1,30,rewarded video,0.00786,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,DE,in_app,vast,Mintegral,interstitial,1,30,rewarded video,5.00534,1479,1129,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,image,Mintegral,xlarge,0,0,banner static,1.96277,58890,20,1,0,0,0,0,0,0,0,0,0,0
2023-11-24,DE,in_app,vast,Chartboost,interstitial_landscape,1,30,rewarded video,1.15406,207,27,1,0,0,0,0,0,0,0,0,0,0
2023-11-10,GB,in_app,image,Google,leaderboard,0,0,banner static,4.48283,378824,769,2,0,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,vast,DT Exchange,interstitial,1,27,rewarded video,6.58043,519,212,1,1,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,vast,Inmobi,interstitial,1,45,interstitial video,1.85817,187,56,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,vast,Chartboost,interstitial_landscape,1,30,interstitial video,0.06821,7,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,vast,Vungle,interstitial,1,30,rewarded video,76.62956,5352,3716,8,8,0,0,0,0,0,0,0,0,0
2023-11-09,CA,in_app,vast,Inmobi,interstitial_landscape,1,30,interstitial video,0.24414,43,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,native,Bidmachine D,native,0,0,banner static,0.00009,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,image,Bidmachine D,interstitial,0,0,interstitial static,0.09454,17,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,US,in_app,image,Inmobi,mpu,0,0,banner static,16.55981,10678,16,2,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,MobilityWare,interstitial,1,45,interstitial video,0.00761,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,CA,in_app,vast,Vungle,interstitial_landscape,1,28,rewarded video,17.31049,2172,1237,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,vast,Vungle,interstitial_landscape,1,42,rewarded video,14.58381,1733,1588,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,DE,in_app,image,Rakuten,mpu,0,0,banner static,0.05252,51,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,GB,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,30.49486,2565,1049,3,3,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.29673,62,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,vast,Unity,interstitial,1,30,interstitial video,8.90356,1319,693,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,CA,in_app,image,Unity,mpu,0,0,banner static,0.00044,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,MX,in_app,image,PubMatic,mpu,0,0,banner static,1.14329,5620,10,1,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,vast,Display.io,interstitial_landscape,1,30,interstitial video,1.22586,2118,170,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,image,AppLovin,xlarge,0,0,banner static,29.35486,77919,73,5,0,1,1,4,0.718664591,0.718664591,7.248169809,1,1,1
2023-11-25,US,in_app,vast,Unity,interstitial,1,45,rewarded video,0.8732,85,49,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,CA,in_app,vast,Vungle,interstitial,1,45,rewarded video,0.01266,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,2.90137,320,199,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.28008,99,15,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,DE,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,0.07682,13,18,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,image,Chartboost,mpu,0,0,banner static,0.18821,2742,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,image,Mintegral,mpu,0,0,banner static,0.01416,336,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,CA,in_app,vast,Bidmachine D,interstitial,1,27,interstitial video,0.9229,213,31,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,FR,in_app,vast,AppLovin,interstitial,1,45,interstitial video,0,0,1,0,0,0,0,0,0,0,0,0,0,0
